subject,version,browser_event,trial,time,stamp,id
5de7d12c26dd95000b6824c5,ma_choice_v4_movies_real1,fullscreenenter,2,28436,2022-06-27 13:08:17,32193
559c3ad8fdf99b32b55f2d32,ma_choice_v4_movies_real1,fullscreenenter,2,16529,2022-06-27 13:11:50,32194
559c3ad8fdf99b32b55f2d32,ma_choice_v4_movies_real1,focus,3,23336,2022-06-27 13:11:57,32195
559c3ad8fdf99b32b55f2d32,ma_choice_v4_movies_real1,blur,3,23325,2022-06-27 13:11:57,32196
559c3ad8fdf99b32b55f2d32,ma_choice_v4_movies_real1,fullscreenexit,3,23435,2022-06-27 13:11:57,32197
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,fullscreenenter,2,32305,2022-06-27 13:22:25,32198
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,3,36362,2022-06-27 13:22:29,32199
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,fullscreenexit,3,36670,2022-06-27 13:22:29,32200
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,3,36675,2022-06-27 13:22:29,32201
6155b9c45f96867d9d9631fd,ma_choice_v4_movies_real1,fullscreenenter,2,58606,2022-06-27 13:22:55,32202
5ae3563e5cd05500015ed96b,ma_choice_v4_movies_real1,fullscreenenter,2,5539,2022-06-27 13:23:46,32203
5ae3563e5cd05500015ed96b,ma_choice_v4_movies_real1,blur,3,11848,2022-06-27 13:23:52,32204
5ae3563e5cd05500015ed96b,ma_choice_v4_movies_real1,fullscreenexit,3,11859,2022-06-27 13:23:52,32205
5ae3563e5cd05500015ed96b,ma_choice_v4_movies_real1,focus,3,11850,2022-06-27 13:23:52,32206
5ae3563e5cd05500015ed96b,ma_choice_v4_movies_real1,blur,5,27871,2022-06-27 13:24:08,32207
5ae3563e5cd05500015ed96b,ma_choice_v4_movies_real1,focus,5,30106,2022-06-27 13:24:10,32208
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,19,247257,2022-06-27 13:26:00,32209
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,19,249593,2022-06-27 13:26:02,32210
6286f7e85258b1fba2cd6f0d,ma_choice_v4_movies_real1,blur,2,14122,2022-06-27 13:27:05,32211
6286f7e85258b1fba2cd6f0d,ma_choice_v4_movies_real1,focus,2,17536,2022-06-27 13:27:08,32212
62728c148af5805feea46dc8,ma_choice_v4_movies_real1,fullscreenenter,2,29775,2022-06-27 13:27:09,32213
6286f7e85258b1fba2cd6f0d,ma_choice_v4_movies_real1,fullscreenenter,2,19153,2022-06-27 13:27:10,32214
5e3b0c1e96942c0564ce3018,ma_choice_v4_movies_real1,fullscreenenter,2,82023,2022-06-27 13:28:02,32215
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,30,375666,2022-06-27 13:28:08,32216
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,30,379117,2022-06-27 13:28:12,32217
600628028f2211980fd1632c,ma_choice_v4_movies_real1,fullscreenenter,2,22872,2022-06-27 13:28:22,32218
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,30,400677,2022-06-27 13:28:33,32219
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,30,406204,2022-06-27 13:28:39,32220
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,32,410990,2022-06-27 13:28:44,32221
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,32,413390,2022-06-27 13:28:46,32222
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,32,414782,2022-06-27 13:28:47,32223
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,32,420826,2022-06-27 13:28:53,32224
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,36,439110,2022-06-27 13:29:12,32225
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,36,440376,2022-06-27 13:29:13,32226
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,36,440735,2022-06-27 13:29:13,32227
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,36,442923,2022-06-27 13:29:16,32228
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,38,448164,2022-06-27 13:29:21,32229
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,38,453662,2022-06-27 13:29:26,32230
6155b9c45f96867d9d9631fd,ma_choice_v4_movies_real1,focus,19,453918,2022-06-27 13:29:31,32231
6155b9c45f96867d9d9631fd,ma_choice_v4_movies_real1,blur,19,453814,2022-06-27 13:29:31,32232
6155b9c45f96867d9d9631fd,ma_choice_v4_movies_real1,blur,19,454536,2022-06-27 13:29:32,32233
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,41,471015,2022-06-27 13:29:44,32234
6155b9c45f96867d9d9631fd,ma_choice_v4_movies_real1,focus,19,468552,2022-06-27 13:29:46,32235
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,42,474194,2022-06-27 13:29:47,32236
5c36e40e299f82000103ce0a,ma_choice_v4_movies_real1,fullscreenenter,2,16191,2022-06-27 13:29:56,32237
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,47,499801,2022-06-27 13:30:12,32238
600628028f2211980fd1632c,ma_choice_v4_movies_real1,blur,5,133196,2022-06-27 13:30:13,32239
600628028f2211980fd1632c,ma_choice_v4_movies_real1,focus,5,144068,2022-06-27 13:30:23,32240
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,48,539846,2022-06-27 13:30:52,32241
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,49,543239,2022-06-27 13:30:56,32242
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,50,580467,2022-06-27 13:31:33,32243
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,54,595070,2022-06-27 13:31:48,32244
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,54,614431,2022-06-27 13:32:07,32245
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,54,621281,2022-06-27 13:32:14,32246
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,54,673450,2022-06-27 13:33:06,32247
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,56,677352,2022-06-27 13:33:10,32248
5a78e410ae9a0b0001a97274,ma_choice_v4_movies_real1,fullscreenenter,2,26066,2022-06-27 13:33:13,32249
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,56,702793,2022-06-27 13:33:35,32250
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,59,714645,2022-06-27 13:33:47,32251
6126ecc3ebef11936ed8bfcb,ma_choice_v4_movies_real1,fullscreenenter,2,15305,2022-06-27 13:33:50,32252
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,60,733504,2022-06-27 13:34:06,32253
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,61,737176,2022-06-27 13:34:10,32254
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,62,747245,2022-06-27 13:34:20,32255
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,66,759604,2022-06-27 13:34:32,32256
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,66,780554,2022-06-27 13:34:53,32257
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,68,784627,2022-06-27 13:34:57,32258
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,68,795539,2022-06-27 13:35:08,32259
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,70,802633,2022-06-27 13:35:15,32260
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,70,804692,2022-06-27 13:35:17,32261
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,71,806922,2022-06-27 13:35:20,32262
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,72,807748,2022-06-27 13:35:20,32263
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,72,808123,2022-06-27 13:35:21,32264
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,72,826309,2022-06-27 13:35:39,32265
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,74,831277,2022-06-27 13:35:44,32266
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,74,835946,2022-06-27 13:35:49,32267
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,76,839518,2022-06-27 13:35:52,32268
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,blur,1,58627,2022-06-27 13:36:46,32269
614ee5e28a2f0a07d4d639dd,ma_choice_v4_movies_real1,blur,1,47790,2022-06-27 13:36:50,32270
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,76,898915,2022-06-27 13:36:52,32271
614ee5e28a2f0a07d4d639dd,ma_choice_v4_movies_real1,focus,1,50650,2022-06-27 13:36:53,32272
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,77,903048,2022-06-27 13:36:56,32273
614ee5e28a2f0a07d4d639dd,ma_choice_v4_movies_real1,fullscreenenter,2,58801,2022-06-27 13:37:01,32274
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,78,924167,2022-06-27 13:37:17,32275
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,79,930515,2022-06-27 13:37:23,32276
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,80,936377,2022-06-27 13:37:29,32277
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,81,940941,2022-06-27 13:37:34,32278
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,82,954786,2022-06-27 13:37:47,32279
5c5f8a910edbd90001e1feda,ma_choice_v4_movies_real1,fullscreenenter,2,25611,2022-06-27 13:37:51,32280
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,84,959015,2022-06-27 13:37:52,32282
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,84,971346,2022-06-27 13:38:04,32283
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,86,974689,2022-06-27 13:38:07,32284
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,86,982300,2022-06-27 13:38:15,32285
615b39c56d4a42f215089b8a,ma_choice_v4_movies_real1,fullscreenenter,2,16717,2022-06-27 13:38:15,32286
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,88,986243,2022-06-27 13:38:19,32287
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,88,995824,2022-06-27 13:38:28,32288
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,90,999763,2022-06-27 13:38:32,32289
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,90,1027293,2022-06-27 13:39:00,32290
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,92,1032474,2022-06-27 13:39:05,32291
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,fullscreenenter,2,14302,2022-06-27 13:39:19,32292
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,fullscreenexit,3,17669,2022-06-27 13:39:22,32293
616f315b5e74ca5b9a1d2ca7,ma_choice_v4_movies_real1,fullscreenenter,2,56610,2022-06-27 13:39:27,32294
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,92,1060526,2022-06-27 13:39:33,32295
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,94,1064466,2022-06-27 13:39:37,32296
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,94,1065356,2022-06-27 13:39:38,32297
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,95,1072123,2022-06-27 13:39:45,32298
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,blur,5,46907,2022-06-27 13:39:51,32299
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,96,1115233,2022-06-27 13:40:28,32300
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,97,1117811,2022-06-27 13:40:30,32301
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,98,1132917,2022-06-27 13:40:45,32302
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,100,1137587,2022-06-27 13:40:50,32303
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,focus,1,329301,2022-06-27 13:41:17,32304
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,fullscreenenter,2,332650,2022-06-27 13:41:20,32305
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,blur,3,335541,2022-06-27 13:41:23,32306
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,focus,3,336102,2022-06-27 13:41:23,32307
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,focus,5,227634,2022-06-27 13:42:52,32308
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,blur,5,231561,2022-06-27 13:42:56,32309
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,focus,5,231838,2022-06-27 13:42:56,32310
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,blur,5,238460,2022-06-27 13:43:03,32311
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,100,1287583,2022-06-27 13:43:20,32312
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,101,1289699,2022-06-27 13:43:22,32313
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,102,1295616,2022-06-27 13:43:28,32314
60737b97d01c3800e734921d,ma_choice_v4_movies_real1,fullscreenenter,2,19432,2022-06-27 13:43:30,32315
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,103,1298708,2022-06-27 13:43:31,32316
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,focus,5,271008,2022-06-27 13:43:35,32317
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,blur,13,482021,2022-06-27 13:43:49,32318
55b8d0bffdf99b0f2859fe73,ma_choice_v4_movies_real1,focus,13,488668,2022-06-27 13:43:56,32319
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,blur,5,310411,2022-06-27 13:44:15,32320
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,104,1360254,2022-06-27 13:44:33,32321
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,105,1363228,2022-06-27 13:44:36,32322
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,focus,5,341628,2022-06-27 13:44:46,32323
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,106,1392083,2022-06-27 13:45:05,32324
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,107,1399115,2022-06-27 13:45:12,32325
62728c148af5805feea46dc8,ma_choice_v4_movies_real1,blur,152,1116060,2022-06-27 13:45:15,32326
62728c148af5805feea46dc8,ma_choice_v4_movies_real1,focus,152,1122432,2022-06-27 13:45:21,32327
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,108,1417329,2022-06-27 13:45:30,32328
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,111,1429979,2022-06-27 13:45:43,32329
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,112,1472149,2022-06-27 13:46:25,32330
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,blur,113,1476195,2022-06-27 13:46:29,32331
5c2e2fa00b8ad80001aebf07,ma_choice_v4_movies_real1,focus,114,1528216,2022-06-27 13:47:21,32332
608bfa04767191aa4d57bfd8,ma_choice_v4_movies_real1,blur,32,499482,2022-06-27 13:47:24,32333
