1,1,5,2,2,200,1962,700,2,2
1,4,3,1,2,350,2007,1600,3,1
1,5,5,5,4,500,2001,1500,4,1
1,2,3,1,1,100,1996,1200,3,2
1,4,1,1,5,300,1952,1600,1,4
1,1,2,3,1,100,1986,1500,1,1
1,5,4,2,3,250,1955,1400,2,3
1,3,3,2,4,250,1961,1500,1,4
1,5,3,2,2,450,1977,900,2,4
1,4,1,3,3,0,2016,700,3,3
1,5,4,4,2,300,1959,900,2,4
1,3,4,4,1,50,2000,800,5,1
1,4,2,4,5,150,1963,1200,3,2
1,3,1,4,4,300,1953,1700,5,4
1,3,1,2,5,100,1966,1700,4,2
1,2,4,4,1,200,2014,800,3,2
1,1,3,4,4,200,2013,900,2,1
1,4,4,3,4,300,1984,1500,5,1
1,5,2,2,1,500,1981,800,2,4
1,5,2,5,4,350,1992,1600,2,2
1,5,4,3,3,550,1999,1800,3,4
1,1,1,1,1,550,1986,600,1,4
1,2,4,1,4,300,1986,1300,5,2
1,5,4,2,1,100,1966,1700,1,4
1,2,4,4,4,400,1969,1100,5,1
1,2,1,4,3,100,2010,1600,5,2
1,2,2,1,1,350,2008,600,2,2
1,2,1,4,5,250,2014,1200,3,3
1,1,2,3,4,350,1975,1400,3,4
1,5,5,2,1,350,1970,1000,1,4
1,4,4,4,3,450,2010,1600,2,3
1,3,2,4,3,350,1953,1600,2,2
1,4,2,3,4,100,1990,1200,3,2
1,3,4,4,2,250,1952,1300,5,1
1,2,1,1,4,500,2005,1300,2,3
1,5,4,2,3,250,2001,1400,3,4
1,3,3,2,1,250,2016,1600,5,1
1,3,1,3,5,200,1982,800,5,3
1,1,4,1,2,250,1959,700,2,2
1,1,3,2,1,500,1983,600,2,4
1,3,4,4,5,450,2005,1600,1,1
1,4,3,4,2,250,1951,1200,2,1
1,2,3,3,1,250,1952,1000,4,1
1,5,3,1,3,150,1960,1100,2,1
1,1,4,5,3,250,1995,1100,1,1
1,2,2,1,1,250,2008,1300,5,2
1,5,2,5,1,100,1984,1000,1,2
1,1,4,1,3,0,1958,800,5,2
1,3,4,4,4,400,2014,700,5,4
1,4,1,4,2,100,2006,1500,5,3
1,3,5,2,3,550,1988,1200,1,1
1,2,2,1,3,450,2015,1600,2,3
1,1,2,1,3,450,1982,1000,1,1
1,5,2,2,4,450,1963,600,1,4
1,1,2,5,4,150,2002,1100,5,1
1,1,5,2,4,500,2015,1500,2,2
1,4,1,1,3,500,1986,1000,2,1
1,2,3,1,5,100,1991,1100,1,2
1,2,3,5,5,100,1957,1600,1,3
1,1,5,5,3,350,2000,1400,4,3
1,2,1,5,3,250,1996,1400,1,3
1,5,5,1,1,150,1954,1800,5,3
1,3,4,1,4,350,2002,1100,3,1
1,4,1,3,1,500,2006,1600,3,3
1,2,4,1,5,200,1958,1700,4,3
1,2,4,1,1,350,1994,1000,5,4
1,3,2,1,4,450,2004,1000,2,4
1,5,2,3,4,150,1973,600,2,1
1,2,5,3,2,300,1996,1100,4,1
1,1,2,1,5,350,1963,1500,5,4
1,1,4,3,4,150,1972,1200,4,4
1,4,3,1,4,550,1950,800,5,3
1,3,3,4,3,150,2017,1200,4,2
1,5,2,2,1,100,2013,1800,4,3
1,5,3,1,1,300,1952,1600,5,3
1,3,5,4,2,100,1988,900,4,3
1,5,1,5,3,500,1956,1200,5,1
1,3,4,2,2,200,2006,1600,3,1
1,4,4,5,3,350,1995,1500,2,1
1,5,1,5,5,500,2005,1400,1,1
1,3,3,5,1,550,1991,800,5,1
1,4,3,5,3,200,2000,1600,4,1
1,4,5,1,5,200,2018,1700,3,1
1,2,4,1,1,450,1951,700,2,2
1,2,4,1,1,50,1968,800,3,4
1,3,4,5,2,550,1998,1000,5,2
1,2,3,4,1,500,2002,1700,2,4
1,3,2,3,3,100,2016,1200,3,1
1,2,2,3,1,600,1990,600,5,3
1,4,3,2,1,550,1968,700,4,3
1,4,4,5,4,250,1990,1300,3,4
1,5,3,4,1,100,2000,700,2,2
1,1,1,4,4,50,2010,1700,1,2
1,3,2,3,2,300,1983,1400,2,1
1,4,1,5,5,550,1956,1300,2,1
1,5,2,1,2,600,1967,1300,4,4
1,4,4,5,1,200,1994,1200,1,2
1,3,3,2,5,300,1956,1600,1,3
1,1,5,4,4,50,2009,900,5,3
1,5,3,2,4,550,1954,1000,2,3
2,1,1,5,3,300,1960,1700,2,1
2,2,2,2,4,550,1983,700,3,2
2,1,2,5,3,300,1980,1300,5,1
2,2,1,3,3,400,2005,1500,1,1
2,2,5,2,2,550,1956,1500,3,3
2,3,1,3,3,350,1964,600,4,2
2,1,5,4,4,0,2000,700,5,1
2,4,3,2,4,450,1985,600,5,2
2,5,1,1,4,500,2005,1000,2,2
2,2,4,2,1,100,2005,1100,3,4
2,4,4,4,1,200,2007,900,1,1
2,1,2,4,3,50,2011,600,2,3
2,2,2,3,2,150,1956,1000,2,1
2,1,4,2,1,400,2012,1400,3,2
2,1,1,5,4,200,2018,1400,5,1
2,2,4,1,3,550,2015,1100,2,2
2,5,1,4,1,150,1977,1000,3,2
2,1,4,1,2,100,1960,1600,3,1
2,3,1,2,2,450,1990,1000,3,2
2,5,2,3,1,450,1986,1200,4,2
2,5,2,3,4,450,1950,900,4,1
2,4,2,5,4,50,1960,1700,5,2
2,1,3,4,1,150,1963,900,3,4
2,2,2,1,4,50,1993,1200,3,1
2,5,3,5,1,200,1999,1400,5,2
2,4,3,1,5,300,1978,600,4,3
2,3,1,4,3,350,1958,1000,3,4
2,4,2,1,1,250,1991,1600,1,4
2,1,2,5,2,200,1960,800,1,1
2,3,4,5,3,50,2012,900,1,1
2,1,1,5,4,100,1989,1300,5,4
2,5,2,5,3,550,1967,1100,2,3
2,3,5,5,2,200,1961,1000,3,3
2,2,2,2,3,550,1971,1300,1,1
2,3,2,4,5,450,2003,900,1,4
